index,Brooklyn,Queens,Manhattan,Bronx,Staten Island
87241,22.9131,24.3524,21.9641,,
87242,22.9126,24.3564,21.9634,,
87243,22.9108,24.3561,21.9641,,
87244,22.9108,24.3549,21.9661,,
87245,22.916,24.3533,21.9667,,
87246,22.9171,24.3533,21.9626,,
87247,22.9188,24.3499,21.9612,,
87248,22.9242,24.3546,21.9623,,
87249,22.923,24.3505,21.9632,,
87250,22.9282,24.3478,21.9563,,
87251,22.9271,24.3422,21.9528,,
87252,22.9278,24.3415,21.9565,,
87253,22.9279,24.3409,21.9566,,
87254,22.9318,24.3407,21.9559,,
87255,22.9323,24.3394,21.9494,,
87256,22.9305,24.3371,21.9441,,
87257,22.9303,24.3383,21.9469,,
87258,22.93,24.3381,21.9479,,
87259,22.9301,24.3351,21.9457,,
87260,22.9308,24.3391,21.9457,,
87261,22.9307,24.3392,21.9458,,
87262,22.9304,24.3389,21.9429,,
87263,22.931,24.3406,21.9378,,
87264,22.9351,24.3419,21.9393,,
87265,22.9363,24.3411,21.9413,,
87266,22.9377,24.3387,21.9414,,
87267,22.9377,24.342,21.94,,
87268,22.9379,24.3419,21.9424,,
87269,22.9431,24.3424,21.9411,,
87270,22.9488,24.3412,21.9407,,
87271,22.948,24.3421,21.9357,,
87272,22.9492,24.3398,21.9347,,
87273,22.9498,24.3413,21.9296,,
87274,22.9524,24.3411,21.9293,,
87275,22.9481,24.342,21.9296,,
87276,22.949,24.3387,21.9296,,
87277,22.9484,24.3403,21.9298,,
87278,22.9467,24.3396,21.9304,,
87279,22.947,24.332,21.931,,
87280,22.9497,24.3328,21.9312,,
87281,22.9492,24.3283,21.9308,,
87282,22.9491,24.3261,21.9319,,
87283,22.9489,24.3259,21.9283,,
87284,22.9484,24.3235,21.9366,,
87285,22.9469,24.3237,21.937,,
87286,22.9436,24.3248,21.9379,,
87287,22.9435,24.3289,21.933,,
87288,22.9462,24.328,21.9329,,
87289,22.9464,24.3274,21.9328,,
87290,22.9471,24.3271,21.9337,,
87291,22.9468,24.3283,21.9328,,
87292,22.948,24.3269,21.933,,
87293,22.9533,24.3207,21.9329,,
87294,22.9518,24.3204,21.9267,,
87295,22.9524,24.32,21.9251,,
87296,22.9524,24.3188,21.9262,,
87297,22.9549,24.3195,21.9209,,
87298,22.9553,24.3166,21.921,,
87299,22.9509,24.3171,21.9206,,
87300,22.9457,24.318,21.9177,,
87301,22.9464,24.3202,21.9181,,
87302,22.945,24.3211,21.9186,,
87303,22.9448,24.3211,21.9185,,
87304,22.9475,24.3212,21.9126,,
87305,22.9499,24.3231,21.912,,
87306,22.9495,24.3218,21.9101,,
87307,22.9514,24.323,21.9098,,
87308,22.9475,24.3226,21.9098,,
87309,22.9475,24.3192,21.9096,,
87310,22.9488,24.3174,21.9097,,
87311,22.9487,24.3163,21.9089,,
87312,22.9479,24.3174,21.9084,,
87313,22.9461,24.3145,21.9083,,
87314,22.9487,24.3144,21.9122,,
87315,22.9486,24.3158,21.911,,
87316,22.952,24.314,21.9088,,
87317,22.9474,24.3107,21.9091,,
87318,22.9467,24.3079,21.9059,,
87319,22.9462,24.3066,21.9062,,
87320,22.9451,24.3064,21.9018,,
87321,22.9424,24.3067,21.9021,,
87322,22.9435,24.3075,21.902,,
87323,22.9407,24.3064,21.8999,,
87324,22.9426,24.3085,21.8969,,
87325,22.9412,24.3079,21.8964,,
87326,22.9434,24.3079,21.8912,,
87327,22.9429,24.312,21.8938,,
87328,22.9457,24.3111,21.8921,,
87329,22.9457,24.3072,21.8921,,
87330,22.9457,24.3141,21.89,,
87331,22.9484,24.3093,21.8907,,
87332,22.9473,24.3079,21.8899,,
87333,22.9507,24.3086,21.8841,,
87334,22.9504,24.3131,21.8852,,
87335,22.9532,24.3076,21.8786,,
87336,22.9531,24.3083,21.8802,,
87337,22.9532,24.3051,21.8778,,
87338,22.9554,24.3045,21.8765,,
87339,22.9562,24.3038,21.8757,,
87340,22.9519,24.3043,21.8746,,
87341,22.9539,24.2993,21.8696,,
87342,22.9573,24.3062,21.8692,,
87343,22.96,24.3032,21.8718,,
87344,22.9583,24.3055,21.8658,,
87345,22.9611,24.3067,21.8645,,
87346,22.9621,24.3071,21.8652,,
87347,22.9603,24.3106,21.8661,,
87348,22.9615,24.309,21.8646,,
87349,22.9647,24.3068,21.8647,,
87350,22.9662,24.3109,21.8641,,
87351,22.9665,24.317,21.8661,,
87352,22.97,24.3142,21.8627,,
87353,22.9692,24.3098,21.86,,
87354,22.9703,24.3097,21.8599,,
87355,22.9718,24.3153,21.8614,,
87356,22.9711,24.3158,21.8634,,
87357,22.9727,24.3121,21.8651,,
87358,22.9725,24.3131,21.8663,,
87359,22.9726,24.3171,21.8613,,
87360,22.9733,24.3129,21.8606,,
87361,22.9738,24.3119,21.8626,,
87362,22.978,24.309,21.863,,
87363,22.9783,24.3076,21.863,,
87364,22.981,24.3091,21.8603,,
87365,22.9835,24.3092,21.8545,,
87366,22.9846,24.31,21.8558,,
87367,22.9865,24.3144,21.8537,,
87368,22.9882,24.3135,21.8502,,
87369,22.9881,24.3123,21.8488,,
87370,22.9893,24.3133,21.8495,,
87371,22.9913,24.3097,21.8496,,
87372,22.9967,24.308,21.8478,,
87373,22.9968,24.3007,21.8472,,
87374,23.001,24.2953,21.845,,
87375,23.002,24.2994,21.8411,,
87376,23.0031,24.2982,21.8387,,
87377,23.0038,24.2989,21.8389,,
87378,23.0027,24.2987,21.838,,
87379,23.0035,24.2981,21.8347,,
87380,23.0064,24.3021,21.8316,,
87381,23.006,24.304,21.8277,,
87382,23.011,24.3064,21.8232,,
87383,23.009,24.3069,21.8208,,
87384,23.0089,24.3028,21.8207,,
87385,23.0086,24.3036,21.8217,,
87386,23.0087,24.3059,21.8216,,
87387,23.013,24.3065,21.8217,,
87388,23.0161,24.3049,21.8189,,
87389,23.0154,24.3036,21.815,,
87390,23.0151,24.3052,21.815,,
87391,23.0157,24.3056,21.8139,,
87392,23.0155,24.3094,21.8143,,
87393,23.0124,24.3102,21.8141,,
87394,23.015,24.3095,21.8131,,
87395,23.0182,24.3104,21.8142,,
87396,23.0206,24.3079,21.8151,,
87397,23.0205,24.3049,21.8149,,
87398,23.0216,24.3065,21.8104,,
87399,23.0185,24.3064,21.8098,,
87400,23.021,24.304,21.8087,,
87401,23.0231,24.3032,21.8025,,
87402,23.0252,24.3035,21.8023,,
87403,23.0242,24.3068,21.8047,,
87404,23.0229,24.3013,21.8049,,
87405,23.0239,24.3027,21.7999,,
87406,23.0195,24.3098,21.7972,,
87407,23.0236,24.3088,21.7967,,
87408,23.0237,24.3058,21.7964,,
87409,23.0227,24.307,21.7902,,
87410,23.0217,24.308,21.7907,,
87411,23.0225,24.3117,21.7891,,
87412,23.0237,24.3132,21.7856,,
87413,23.0239,24.309,21.7866,,
87414,23.0229,24.315,21.7801,,
87415,23.0249,24.3067,21.7812,,
87416,23.0249,24.3107,21.7809,,
87417,23.0266,24.3098,21.7809,,
87418,23.0307,24.3129,21.7807,,
87419,23.0324,24.3087,21.7824,,
87420,23.033,24.3043,21.7821,,
87421,23.0318,24.3054,21.782,,
87422,23.0327,24.3053,21.7819,,
87423,23.0313,24.3081,21.7824,,
87424,23.0275,24.3097,21.7832,,
87425,23.0276,24.3108,21.7832,,
87426,23.0264,24.3079,21.7875,,
87427,23.0297,24.3118,21.7858,,
87428,23.0277,24.3122,21.7855,,
87429,23.0258,24.3138,21.7854,,
87430,23.026,24.306,21.7845,,
87431,23.0272,24.2978,21.7869,,
87432,23.0258,24.293,21.7876,,
87433,23.0264,24.2937,21.7885,,
87434,23.03,24.2969,21.7879,,
87435,23.0294,24.2975,21.7867,,
87436,23.0288,24.2975,21.7877,,
87437,23.028,24.2977,21.789,,
87438,23.0236,24.2992,21.7882,,
87439,23.027,24.2993,21.7851,,
87440,23.0284,24.3006,21.7808,,
87441,23.0271,24.3008,21.7804,,
87442,23.0273,24.3018,21.7819,,
87443,23.0281,24.2957,21.7827,,
87444,23.0311,24.2995,21.7829,,
87445,23.0307,24.301,21.7784,,
87446,23.0317,24.3007,21.7791,,
87447,23.0324,24.3018,21.7814,,
87448,23.0324,24.3049,21.7813,,
87449,23.0321,,21.7813,,
87450,23.0323,,21.782,,
87451,23.0324,,21.7826,,
87452,23.0309,,21.7819,,
87453,23.0286,,21.7819,,
87454,23.0293,,21.7858,,
87455,23.0275,,21.7857,,
87456,23.0279,,21.7879,,
87457,23.0276,,21.7867,,
87458,23.0283,,21.7867,,
87459,23.0279,,21.7875,,
87460,23.0295,,21.7891,,
87461,23.0304,,21.7864,,
87462,23.025,,21.7895,,
87463,23.0246,,21.789,,
87464,23.0255,,21.7883,,
87465,23.0221,,21.7851,,
87466,23.0185,,21.7862,,
87467,23.0184,,21.786,,
87468,23.0161,,21.7828,,
87469,23.0197,,21.7835,,
87470,23.022,,21.7813,,
87471,23.0212,,21.7803,,
87472,23.0216,,21.7796,,
87473,23.0151,,21.7794,,
87474,23.0123,,21.7797,,
87475,23.0111,,21.7794,,
87476,23.0107,,21.7785,,
87477,23.0102,,21.778,,
87478,23.0099,,21.7788,,
87479,23.0133,,21.781,,
87480,23.0068,,21.7808,,
87481,23.0062,,21.7768,,
87482,23.0051,,21.7757,,
87483,23.0065,,21.7791,,
87484,23.0055,,21.7779,,
87485,23.0006,,21.7779,,
87486,23.0002,,21.7797,,
87487,23.0026,,21.7777,,
87488,22.9995,,21.773,,
87489,23.0012,,21.7725,,
87490,23.0017,,21.7729,,
87491,22.9988,,21.7725,,
87492,22.9988,,21.7778,,
87493,22.9966,,21.7786,,
87494,22.9969,,21.7784,,
87495,22.992,,21.7776,,
87496,22.9911,,21.7743,,
87497,22.9861,,21.771,,
87498,22.9871,,21.7705,,
87499,22.9893,,21.7705,,
87500,22.9893,,21.769,,
87501,22.9892,,21.7694,,
87502,22.9907,,21.7689,,
87503,22.9907,,21.7696,,
87504,22.9909,,21.7716,,
87505,22.9921,,21.7673,,
87506,22.9909,,21.7681,,
87507,22.9906,,21.7687,,
87508,22.9904,,21.7688,,
87509,22.9905,,21.7689,,
87510,22.9856,,21.7694,,
87511,22.982,,21.7679,,
87512,22.9777,,21.7666,,
87513,22.9769,,21.7659,,
87514,22.9771,,21.7689,,
87515,22.9774,,21.7695,,
87516,22.9795,,21.7714,,
87517,22.981,,21.7656,,
87518,22.9779,,21.7651,,
87519,22.978,,21.7638,,
87520,22.9791,,21.7676,,
87521,22.978,,21.7645,,
87522,22.9819,,21.7586,,
87523,22.9829,,21.7586,,
87524,22.9831,,21.7584,,
87525,22.984,,21.755,,
87526,22.9827,,21.756,,
87527,22.9852,,21.7567,,
87528,22.9803,,21.7556,,
87529,22.9831,,21.754,,
87530,22.9842,,21.7521,,
87531,22.987,,21.7492,,
87532,22.9894,,21.7488,,
87533,22.986,,21.7481,,
87534,22.9816,,21.7484,,
87535,22.9779,,21.7482,,
87536,22.9778,,21.7477,,
87537,22.9725,,21.7464,,
87538,22.9664,,21.7466,,
87539,22.9646,,21.749,,
87540,22.966,,21.7491,,
87541,22.9686,,21.7492,,
87542,22.9649,,21.7483,,
87543,22.9677,,21.7515,,
87544,22.9663,,21.7531,,
87545,22.9649,,21.7519,,
87546,22.9614,,21.7538,,
87547,22.9637,,21.7514,,
87548,22.96,,21.7534,,
87549,22.9598,,21.7559,,
87550,22.9569,,21.7559,,
87551,22.9571,,21.754,,
87552,22.9556,,21.7616,,
87553,22.9523,,21.7568,,
87554,22.9524,,21.7511,,
87555,22.9506,,21.751,,
87556,22.9522,,21.747,,
87557,22.9521,,21.7467,,
87558,22.9511,,21.7475,,
87559,22.9515,,21.7469,,
87560,22.9518,,21.7463,,
87561,22.9537,,21.7465,,
87562,22.954,,21.7424,,
87563,22.9539,,21.7381,,
87564,22.9512,,21.7371,,
87565,22.9545,,21.7371,,
87566,22.9531,,21.737,,
87567,22.952,,21.736,,
87568,22.9533,,21.7407,,
87569,22.9539,,21.7478,,
87570,22.9535,,21.7438,,
87571,22.9511,,21.75,,
87572,22.9521,,21.7507,,
87573,22.9533,,21.7467,,
87574,22.9534,,21.7464,,
87575,22.954,,21.745,,
87576,22.9571,,21.7446,,
87577,22.9551,,21.7446,,
87578,22.9544,,21.7449,,
87579,22.9511,,21.7442,,
87580,22.9505,,21.7392,,
87581,22.9541,,21.7399,,
87582,22.9557,,21.7444,,
87583,22.9543,,21.7457,,
87584,22.9517,,21.7454,,
87585,22.9496,,21.7452,,
87586,22.9497,,21.7453,,
87587,22.9497,,21.7465,,
87588,22.9489,,21.7484,,
87589,22.9451,,21.7465,,
87590,22.9447,,21.7433,,
87591,22.9449,,21.7436,,
87592,22.9412,,21.7443,,
87593,22.9449,,21.7431,,
87594,22.9477,,21.7441,,
87595,22.9447,,21.744,,
87596,22.9423,,21.7436,,
87597,22.9398,,21.7436,,
87598,22.9362,,21.7439,,
87599,22.9338,,21.743,,
87600,22.9339,,21.7435,,
87601,22.9332,,21.7431,,
87602,22.9294,,21.7459,,
87603,22.9244,,21.744,,
87604,22.9228,,21.7439,,
87605,22.9232,,21.7439,,
87606,22.92,,21.7431,,
87607,22.9175,,21.7374,,
87608,22.9114,,21.7394,,
87609,22.9113,,21.7403,,
87610,22.9118,,21.7338,,
87611,22.9118,,21.7336,,
87612,22.9073,,21.7332,,
87613,22.9071,,21.7321,,
87614,22.901,,21.7302,,
87615,22.8969,,21.7312,,
87616,22.8965,,21.7304,,
87617,22.8964,,21.731,,
87618,22.894,,21.732,,
87619,22.8875,,21.7332,,
87620,22.8872,,21.7311,,
87621,22.8875,,21.7303,,
87622,22.8859,,21.7336,,
87623,22.8846,,21.7335,,
87624,22.8854,,21.7357,,
87625,22.8841,,21.731,,
87626,22.8809,,21.7321,,
87627,22.8816,,21.7299,,
87628,22.8815,,21.7287,,
87629,22.882,,21.7287,,
87630,22.8819,,21.7275,,
87631,22.8769,,21.7258,,
87632,22.8754,,21.7259,,
87633,22.8772,,21.7255,,
87634,22.8773,,21.7264,,
87635,22.8743,,21.7275,,
87636,22.8735,,21.7278,,
87637,22.8761,,21.7256,,
87638,22.8785,,21.7261,,
87639,22.8775,,21.7332,,
87640,22.8782,,21.7292,,
87641,22.8791,,21.7281,,
87642,22.8787,,21.7278,,
87643,22.8771,,21.7303,,
87644,22.8765,,21.729,,
87645,22.8784,,21.729,,
87646,22.8747,,21.7261,,
87647,22.8748,,21.7249,,
87648,22.8693,,21.7251,,
87649,22.8639,,21.7239,,
87650,22.864,,21.726,,
87651,22.8596,,21.723,,
87652,22.859,,21.7255,,
87653,22.858,,21.7278,,
87654,22.8589,,21.7267,,
87655,22.8586,,21.72,,
87656,22.8573,,21.7201,,
87657,22.8594,,21.721,,
87658,22.8594,,21.7171,,
87659,22.8534,,21.7181,,
87660,22.8541,,21.718,,
87661,22.8536,,21.7189,,
87662,22.8542,,21.7189,,
87663,22.8483,,21.722,,
87664,22.8474,,21.7198,,
87665,22.8459,,21.7258,,
87666,22.8455,,21.7255,,
87667,22.8399,,21.7255,,
87668,22.8383,,21.7244,,
87669,22.8372,,21.7232,,
87670,22.8368,,21.7232,,
87671,22.836,,21.7191,,
87672,22.836,,21.7176,,
87673,22.8345,,21.7172,,
87674,22.8353,,21.7161,,
87675,22.8313,,21.7155,,
87676,22.8306,,21.712,,
87677,22.8341,,21.7115,,
87678,22.834,,21.7135,,
87679,22.8338,,21.7136,,
87680,22.833,,21.713,,
87681,22.8281,,21.7178,,
87682,22.8284,,21.7186,,
87683,22.8286,,21.7126,,
87684,22.8282,,21.7122,,
87685,22.823,,21.7194,,
87686,22.8236,,21.7133,,
87687,22.8227,,21.7156,,
87688,22.8231,,21.7163,,
87689,22.8228,,21.7159,,
87690,22.8236,,21.716,,
87691,22.8226,,21.7149,,
87692,22.8228,,21.7153,,
87693,22.8212,,21.7166,,
87694,22.8232,,21.718,,
87695,22.8227,,21.7184,,
87696,22.8197,,21.7196,,
87697,22.8195,,21.7171,,
87698,22.8203,,21.7181,,
87699,22.8187,,21.7156,,
87700,22.8181,,21.7169,,
87701,22.8175,,21.7175,,
87702,22.8178,,21.7159,,
87703,22.8126,,21.7117,,
87704,22.807,,21.7117,,
87705,22.8059,,21.7115,,
87706,22.8048,,21.7112,,
87707,22.8047,,21.7092,,
87708,22.8049,,21.7064,,
87709,22.8048,,21.7089,,
87710,22.8027,,21.7066,,
87711,22.8014,,21.7055,,
87712,22.7986,,21.7057,,
87713,22.7957,,21.7057,,
87714,22.7951,,21.7077,,
87715,22.7919,,21.7087,,
87716,22.7915,,21.708,,
87717,22.7911,,21.7077,,
87718,22.7911,,21.7083,,
87719,22.7933,,21.7088,,
87720,22.7936,,21.7081,,
87721,22.7881,,21.7066,,
87722,22.7869,,21.7072,,
87723,22.787,,21.7054,,
87724,22.7854,,21.7043,,
87725,22.7846,,21.7043,,
87726,22.7884,,21.7043,,
87727,22.7846,,21.7047,,
87728,22.7851,,21.7062,,
87729,22.7849,,21.7034,,
87730,22.7847,,21.7044,,
87731,22.783,,21.7044,,
87732,22.7839,,21.7088,,
87733,22.783,,21.7091,,
87734,22.7892,,21.7069,,
87735,22.7904,,21.7069,,
87736,22.797,,21.705,,
87737,22.7971,,21.7026,,
87738,22.7984,,21.6998,,
87739,22.7988,,21.6986,,
87740,22.7963,,21.6977,,
87741,22.8009,,21.6985,,
87742,22.7996,,21.6985,,
87743,22.7943,,21.7009,,
87744,22.7929,,21.6946,,
87745,22.792,,21.6916,,
87746,22.795,,21.6921,,
87747,22.7977,,21.6919,,
87748,22.7967,,21.6874,,
87749,22.8014,,21.6874,,
87750,22.8011,,21.6872,,
87751,22.8021,,21.6861,,
87752,22.8061,,21.683,,
87753,22.8076,,21.684,,
87754,22.8077,,21.6835,,
87755,22.8065,,21.6803,,
87756,22.8099,,21.6745,,
87757,22.8094,,21.6754,,
87758,22.8098,,21.6698,,
87759,22.8092,,21.6667,,
87760,22.8095,,21.6625,,
87761,22.8126,,21.6627,,
87762,22.8096,,21.6643,,
87763,22.8072,,21.6628,,
87764,22.8086,,21.6627,,
87765,22.8114,,21.6612,,
87766,22.8144,,21.6606,,
87767,22.8131,,21.66,,
87768,22.8182,,21.6645,,
87769,22.8174,,21.6645,,
87770,22.8175,,21.6654,,
87771,22.8189,,21.6646,,
87772,22.8228,,21.6646,,
87773,22.828,,21.6643,,
87774,22.8313,,21.6639,,
87775,22.8287,,21.6631,,
87776,22.8263,,21.6634,,
87777,22.8308,,21.6674,,
87778,22.8333,,21.6671,,
87779,22.8326,,21.6669,,
87780,22.8337,,21.6667,,
87781,22.8333,,21.666,,
87782,22.838,,21.6656,,
87783,22.8403,,21.6666,,
87784,22.8454,,21.6685,,
87785,22.8495,,21.6694,,
87786,22.8494,,21.669,,
87787,22.8489,,21.6682,,
87788,22.8463,,21.6688,,
87789,22.8504,,21.6716,,
87790,22.8509,,21.6723,,
87791,22.8501,,21.6725,,
87792,22.8516,,21.6726,,
87793,22.85,,21.6784,,
87794,22.8513,,21.6799,,
87795,22.8544,,21.6799,,
87796,22.8543,,21.6804,,
87797,22.859,,21.6817,,
87798,22.858,,21.6843,,
87799,22.8616,,21.6864,,
87800,22.8659,,21.6884,,
87801,22.8653,,21.6879,,
87802,22.8687,,21.6879,,
87803,22.869,,21.6866,,
87804,22.8753,,21.685,,
87805,22.882,,21.6842,,
87806,22.8863,,21.685,,
87807,22.8922,,21.6886,,
87808,22.8925,,21.6887,,
87809,22.8989,,21.6884,,
87810,22.8979,,21.6871,,
87811,22.8974,,21.6864,,
87812,22.895,,21.6877,,
87813,22.896,,21.6872,,
87814,22.8999,,21.6887,,
87815,22.9016,,21.6878,,
87816,22.9082,,21.6868,,
87817,22.9129,,21.6946,,
87818,22.9126,,21.6927,,
87819,22.9125,,21.6941,,
87820,22.9126,,21.6928,,
87821,22.9156,,21.6938,,
87822,22.9207,,21.6923,,
87823,22.9274,,21.6948,,
87824,22.9284,,21.6942,,
87825,22.9298,,21.6936,,
87826,22.9289,,21.6931,,
87827,22.9277,,21.6931,,
87828,22.9256,,21.6921,,
87829,22.9232,,21.6929,,
87830,22.9216,,21.6933,,
87831,22.9208,,21.6926,,
87832,22.9208,,21.6952,,
87833,22.9213,,21.695,,
87834,22.9215,,21.6967,,
87835,22.9215,,21.6967,,
87836,22.924,,21.6992,,
87837,22.9272,,21.6998,,
87838,22.9258,,21.701,,
87839,22.9247,,21.7019,,
87840,22.9251,,21.7009,,
87841,22.9249,,21.7006,,
87842,22.9255,,21.7017,,
87843,22.9225,,21.7022,,
87844,22.9222,,21.7005,,
87845,22.9237,,21.702,,
87846,22.9227,,21.7019,,
87847,22.9218,,21.7022,,
87848,22.9226,,21.7028,,
87849,22.9249,,21.7037,,
87850,22.9274,,21.702,,
87851,22.9282,,21.7023,,
87852,22.9299,,21.7023,,
87853,22.9299,,21.7034,,
87854,22.9301,,21.7037,,
87855,22.9288,,21.705,,
87856,22.9287,,21.7062,,
87857,22.9296,,21.7058,,
87858,22.93,,21.7054,,
87859,22.9353,,21.7076,,
87860,22.9388,,21.7073,,
87861,22.9407,,21.7079,,
87862,22.9429,,21.7064,,
87863,22.9428,,21.7039,,
87864,22.9421,,21.7051,,
87865,22.9438,,21.7047,,
87866,22.9429,,21.7055,,
87867,22.9426,,21.7052,,
87868,22.9425,,21.6992,,
87869,22.9416,,21.7041,,
87870,22.9397,,21.7032,,
87871,22.9407,,21.7005,,
87872,22.9407,,21.7023,,
87873,22.942,,21.7022,,
87874,22.9407,,21.7049,,
87875,22.9405,,21.7067,,
87876,22.9405,,21.7112,,
87877,22.9395,,21.7134,,
87878,22.9406,,21.7133,,
87879,22.9397,,21.7108,,
87880,22.9396,,21.7118,,
87881,22.9406,,21.711,,
87882,22.9394,,21.7119,,
87883,22.9398,,21.7113,,
87884,22.9398,,21.7128,,
87885,22.9398,,21.7101,,
87886,22.9416,,21.7116,,
87887,22.9378,,21.7091,,
87888,22.9364,,21.7096,,
87889,22.9411,,21.7083,,
87890,22.9413,,21.71,,
87891,22.9347,,21.7096,,
87892,22.9337,,21.707,,
87893,22.9344,,21.7073,,
87894,22.9366,,21.7047,,
87895,22.9373,,21.7054,,
87896,22.9358,,21.7111,,
87897,22.9354,,21.713,,
87898,22.9332,,21.7141,,
87899,22.9302,,21.7185,,
87900,22.9307,,21.7189,,
87901,22.931,,21.7219,,
87902,22.9316,,21.7219,,
87903,22.9318,,21.724,,
87904,22.9333,,21.7247,,
87905,22.9368,,21.7235,,
87906,22.9376,,21.7243,,
87907,22.9347,,21.7264,,
87908,22.9329,,21.7263,,
87909,22.9331,,21.7236,,
87910,22.9321,,21.7239,,
87911,22.9338,,21.7241,,
87912,22.9319,,21.7201,,
87913,22.9346,,21.7224,,
87914,22.9348,,21.7198,,
87915,22.9355,,21.7186,,
87916,22.9363,,21.7185,,
87917,22.9416,,21.7175,,
87918,22.9466,,21.7158,,
87919,22.9403,,21.7142,,
87920,22.9416,,21.7165,,
87921,22.9403,,21.7211,,
87922,22.9398,,21.7221,,
87923,22.9341,,21.7213,,
87924,22.9343,,21.7221,,
87925,22.9352,,21.7208,,
87926,22.929,,21.7206,,
87927,22.9324,,21.7206,,
87928,22.9362,,21.719,,
87929,22.9375,,21.7165,,
87930,22.9368,,21.7135,,
87931,22.9358,,21.7122,,
87932,22.9367,,21.7135,,
87933,22.9356,,21.7101,,
87934,22.9362,,21.7134,,
87935,22.9377,,21.7138,,
87936,22.9312,,21.7174,,
87937,22.9319,,21.7169,,
87938,22.9346,,21.7153,,
87939,22.9357,,21.7132,,
87940,22.9347,,21.7115,,
87941,22.9312,,21.7094,,
87942,22.9325,,21.7092,,
87943,22.9369,,21.7137,,
87944,22.9369,,21.7107,,
87945,22.9399,,21.7115,,
87946,22.941,,21.712,,
87947,22.9405,,21.7094,,
87948,22.9435,,21.7124,,
87949,22.9428,,21.7106,,
87950,22.9392,,21.7097,,
87951,22.9384,,21.7068,,
87952,22.94,,21.7113,,
87953,22.9444,,21.7112,,
87954,22.9474,,21.7104,,
87955,22.9517,,21.7105,,
87956,22.9516,,21.7106,,
87957,22.9537,,21.712,,
87958,22.9505,,21.7091,,
87959,22.9492,,21.7066,,
87960,22.9488,,21.7042,,
87961,22.9524,,21.7026,,
87962,22.9527,,21.7012,,
87963,22.9456,,21.7015,,
87964,22.942,,21.6989,,
87965,22.9355,,21.6979,,
87966,22.9401,,21.7014,,
87967,22.9411,,21.7016,,
87968,22.9419,,21.7013,,
87969,22.9434,,21.6998,,
87970,22.9436,,21.7016,,
87971,22.9453,,21.7026,,
87972,22.9452,,21.7015,,
87973,22.9468,,21.702,,
87974,22.9476,,21.7005,,
87975,22.9454,,21.698,,
87976,22.9517,,21.6985,,
87977,22.9506,,21.6985,,
87978,22.954,,21.6954,,
87979,22.9533,,21.6948,,
87980,22.9553,,21.6961,,
87981,22.9547,,21.6933,,
87982,22.9546,,21.6912,,
87983,22.9557,,21.6898,,
87984,22.9539,,21.686,,
87985,22.9572,,21.6845,,
87986,22.9569,,21.683,,
87987,22.9572,,21.6845,,
87988,22.9579,,21.6822,,
87989,22.9575,,21.6808,,
87990,22.9518,,21.6784,,
87991,22.9507,,21.678,,
87992,22.9519,,21.6775,,
87993,22.9571,,21.6802,,
87994,22.956,,21.6774,,
87995,22.9566,,21.6788,,
87996,22.9568,,21.6795,,
87997,22.9559,,21.6765,,
87998,22.9585,,21.6766,,
87999,22.9627,,21.6781,,
88000,22.9667,,21.6826,,
88001,22.9672,,21.6807,,
88002,22.9678,,21.6801,,
88003,22.9651,,21.679,,
88004,22.9651,,21.6744,,
88005,22.9621,,21.6735,,
88006,22.9641,,21.6742,,
88007,22.9636,,21.672,,
88008,22.9633,,21.674,,
88009,22.965,,21.6702,,
88010,22.9635,,21.6688,,
88011,22.9645,,21.6669,,
88012,22.963,,21.6667,,
88013,22.966,,21.6678,,
88014,22.9657,,21.6665,,
88015,22.964,,21.6662,,
88016,22.964,,21.6628,,
88017,22.9645,,21.6591,,
88018,22.9689,,21.6591,,
88019,22.97,,21.6578,,
88020,22.9666,,21.6587,,
88021,22.9655,,21.6577,,
88022,22.9664,,21.6569,,
88023,22.9655,,21.6582,,
88024,22.9668,,21.6561,,
88025,22.966,,21.6533,,
88026,22.9582,,21.6512,,
88027,22.9583,,21.6522,,
88028,22.9598,,21.6528,,
88029,22.9571,,21.6546,,
88030,22.9557,,21.652,,
88031,22.9562,,21.6521,,
88032,22.9551,,21.6476,,
88033,22.9537,,21.6482,,
88034,22.9518,,21.6473,,
88035,22.9455,,21.6423,,
88036,22.9435,,21.6408,,
88037,22.9428,,21.6402,,
88038,22.9435,,21.6404,,
88039,22.9465,,21.6397,,
88040,22.945,,21.6397,,
88041,22.9452,,21.6389,,
88042,22.9468,,21.6363,,
88043,22.9465,,21.6343,,
88044,22.9454,,21.635,,
88045,22.9374,,21.6336,,
88046,22.9349,,21.633,,
88047,22.9353,,21.6333,,
88048,22.9329,,21.6333,,
88049,22.9314,,21.6321,,
88050,22.9253,,21.6339,,
88051,22.9277,,21.6321,,
88052,22.9259,,21.6321,,
88053,22.9285,,21.6319,,
88054,22.9287,,21.6298,,
88055,22.9346,,21.6315,,
88056,22.933,,21.6334,,
88057,22.9345,,21.6338,,
88058,22.9308,,21.6319,,
88059,22.9309,,21.6265,,
88060,22.93,,21.6271,,
88061,22.9284,,21.6272,,
88062,22.9337,,21.6279,,
88063,22.9334,,21.625,,
88064,22.9348,,21.6246,,
88065,22.9331,,21.625,,
88066,22.9373,,21.6258,,
88067,22.9412,,21.6246,,
88068,22.9438,,21.6253,,
88069,22.9456,,21.6252,,
88070,22.9462,,21.625,,
88071,22.9428,,21.6223,,
88072,22.9454,,21.6217,,
88073,22.9445,,21.6228,,
